album_id,album_comments,album_date_created,album_year_released,album_engineer,album_favorites,album_handle,album_image_file,album_images,album_information,album_listens,album_producer,album_title,album_tracks,album_type,album_url,artist_name,artist_url,tags
943,0,2008,2008,Glenn Luttman,0,Live_at_WFMU_on_Dan_Bodahs_Show_on_8172008,https://freemusicarchive.org/file/images/albums/Byron_Coley_-_Live_at_WFMU_on_Dan_Bodahs_Show_on_8172008_-_20140217141352001.jpg,"[{'image_id': '26589', 'user_id': None, 'artist_id': None, 'album_id': '943', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Byron_Coley_-_Live_at_WFMU_on_Dan_Bodahs_Show_on_8172008_-_20140217141352001.jpg', 'image_title': 'albums Image', 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Some of the Ecstatic Yod Collective's caravan of weirdos stop by WFMU during their No More Bush celebration tour. MV & EE, master musicians of lysergic rural folk, will be joined by Willie ""Gutbucket"" Lane. We'll also hear music from Zaika, the duo of Marcia Bassett from the Double Leopards and Tom Carter from Charalambides. Interspersed with the music, Valerie Webber and Byron Coley will douse their souls in gasoline and ignite them with readings from their poetry. (http://www.wfmu.org/playlists/shows/28300)</p>",4122,,Live at WFMU on Dan Bodah's Show on 8/17/2008,6,Radio Program,http://freemusicarchive.org/music/Byron_Coley/Live_at_WFMU_on_Dan_Bodahs_Show_on_8172008/,Byron Coley,http://freemusicarchive.org/music/Byron_Coley/,[]
944,0,2008,2008,Scott Williams,0,Live_at_WFMU_on_Liz_Bs_Show_on_8112008,https://freemusicarchive.org/img/generic/album-default-radio.png,"[{'image_id': '1142', 'image_file': 'https://freemusicarchive.org/file/images/artists/Ted_Leo_-_2009113015619179.jpg', 'image_title': 'artists Image', 'image_caption': 'Ted Leo, photo by John Dalton', 'image_copyright': 'CC by-nc-sa 2.0', 'image_source': 'http://blog.wfmu.org/.shared/image.html?/photos/uncategorized/2008/06/04/ted_leo.jpg'}]","<p>http://wfmu.org/playlists/shows/28234</p>
<p><span style=""font-family:Verdana, Geneva, Arial;font-size:xx-small;"">Another great band from Portland, OR stops by Liz's show, this time it's Au, who play pretty, meandering, experimental tunes that are strange and lovely at the same time. Their new album ""Verbs"" (Aagoo) is a layered instrumental carousel, chirping and clapping along merrily.</span></p>",6736,,Live at WFMU on Liz B's Show on 8/11/2008,0,Radio Program,http://freemusicarchive.org/music/Au/Live_at_WFMU_on_Liz_Bs_Show_on_8112008/,Au,http://freemusicarchive.org/music/Au/,[]
956,0,2008,2008,Diane Farris,1,Live_at_WFMU_on_Michael_Goodsteins_Show_on_9132008,https://freemusicarchive.org/file/images/albums/Crystal_Stilts_-_Live_at_WFMU_on_Michael_Goodsteins_Show_on_9132008_-_2009113012216150.jpg,"[{'image_id': '3063', 'user_id': None, 'artist_id': None, 'album_id': '956', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Crystal_Stilts_-_Live_at_WFMU_on_Michael_Goodsteins_Show_on_9132008_-_2009113012216150.jpg', 'image_title': 'albums Image', 'image_caption': 'Crystal Stilts at WFMU. September 4, 2008. Jersey City, NJ', 'image_copyright': 'Brian Farinas', 'image_source': 'http://www.flickr.com/photos/92008026@N00/2856140767', 'image_order': '1'}, {'image_id': '3062', 'user_id': None, 'artist_id': None, 'album_id': '956', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Crystal_Stilts_-_Live_at_WFMU_on_Michael_Goodsteins_Show_on_9132008_-_2009113012216559.jpg', 'image_title': 'albums Image', 'image_caption': 'Crystal Stilts at WFMU', 'image_copyright': 'Brian Farinas', 'image_source': 'http://www.flickr.com/photos/92008026@N00/2856137849', 'image_order': '2'}]","<p><span style=""font-family:Verdana, Geneva, Arial;font-size:xx-small;"">Formed in the prolific musical environments of North Brooklyn and the now late NYC record store Rocks in Your Head, Crystal Stilts began as a duo, making stripped-down, moody pop songs. The band has fleshed out their sound with a full line-up and has developed into a live force to be reckoned with - bringing to mind the well-loved UK/Kiwi pop axis of Creation/Cherry Red/Flying Nun (think the Smiths, House of Love, Doublehappys, and Felt), as well as 60's staples like the Velvet Underground's third record and Detroit legends, the Index. Crystal Stilts are one of those rare bands who can capture the reflective end-of-summer sound.</span> (http://www.wfmu.org/playlists/shows/28601)</p>",6143,,Live at WFMU on Michael Goodstein's Show on 9/13/2008,0,Radio Program,http://freemusicarchive.org/music/Crystal_Stilts/Live_at_WFMU_on_Michael_Goodsteins_Show_on_9132008/,Crystal Stilts,http://freemusicarchive.org/music/Crystal_Stilts/,[]
964,0,2008,2008,Diane Farris,0,Live_at_WFMU_on_Evan_Daviess_Show_on_9162008,https://freemusicarchive.org/file/images/albums/Fallen_Leaves_-_Live_at_WFMU_on_Evan_Daviess_Show_on_9162008_-_2009113012434043.jpg,"[{'image_id': '183', 'user_id': None, 'artist_id': None, 'album_id': '964', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Fallen_Leaves_-_Live_at_WFMU_on_Evan_Daviess_Show_on_9162008_-_2009113012434043.jpg', 'image_title': ""Album Image: Fallen Leaves - Live at WFMU on Evan Davies's Show on 9/16/2008"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">School may be back in session, but you can put away your compass and protractor; your ears are all you need to map the connection from The Kinks and Downliners Sect via The Prisoners and Thee Headcoats to today's hottest British beat-punk sensations, The Fallen Leaves! Featuring original Subway Sect guitarist Rob Symmons, among other luminaries, the Fallen Leaves cap off their whirlwind first-ever visit to the USA with a live set on WFMU! Their new album <em>It's Too Late Now</em> (Parliament) picked up a four-star review from London's <em>Sunday Times</em> -- tune in and hear why!</span></p>
<p>FALLEN LEAVES live on WFMU<br /> engineered by Diane Farris<br /> <br /> Rev. Rob Green - vocals<br /> Rob Symmons - guitar<br /> Gareth Evans - bass<br /> Ian O'Sullivan - drums</p>
<p>(http://www.wfmu.org/playlists/shows/28636)</p>",6572,,Live at WFMU on Evan Davies's Show on 9/16/2008,14,Live Performance,http://freemusicarchive.org/music/Fallen_Leaves/Live_at_WFMU_on_Evan_Daviess_Show_on_9162008/,Fallen Leaves,http://freemusicarchive.org/music/Fallen_Leaves/,[]
969,0,2008,2008,Michael Goodstein,0,Live_at_WFMU_on_Michael_Goodsteins_Show_on_9272008,https://freemusicarchive.org/img/generic/album-default-radio.png,[],"<p>original playlist: <a mce_href=""http://www.wfmu.org/playlists/shows/28759"" href=""http://www.wfmu.org/playlists/shows/28759"">http://www.wfmu.org/playlists/shows/28759</a></p><p><br></p><p><font size=""2""><b>Ai Aso</b><font size=""1""> -Vocal &amp; Guitar<font size=""2""><b><br></b><font size=""2""><font size=""1""></font></font></font></font></font></p>",3469,,Live at WFMU on Michael Goodstein's Show on 9/27/2008,5,Radio Program,http://freemusicarchive.org/music/Ai_Aso/Live_at_WFMU_on_Michael_Goodsteins_Show_on_9272008/,Ai Aso,http://freemusicarchive.org/music/Ai_Aso/,[]
979,0,2008,2008,Trent Wolbe,1,Live_at_WFMU_on_Liz_Bergs_Show_on_9292008,https://freemusicarchive.org/img/generic/album-default-radio.png,"[{'image_id': '5569', 'image_file': 'https://freemusicarchive.org/file/images/artists/Steve_MacKay_and_the_Radon_Ensemble_-_20091229181240214.jpg', 'image_title': 'artists Image', 'image_caption': 'Steve MacKay and apprentices', 'image_copyright': ""CC by-nc V'ron"", 'image_source': 'http://www.flickr.com/photos/sixthstation/3032140321/in/set-72157609133511100/'}]","<p>Angel Sanchez Borges makes a return visit to Liz Berg's show as Antiguo Automata Mexicano, this time with Carlos Icaza on drums. AAM is the dark, minimal electronic project of these 2 former members of Las Comadrejas. From Monterrey to Mexico City, they are powerhouses of the Mexican underground, with their tentacles in many projects (Los Fancy Free, Seekers Who Are Lovers, Evil Hippie, El Pan Blanco, and probably 5 more bands by the time you read this). AAM will be playing at Hecho en Dumbo on 9/25, and at Silent Barn on 9/26 (both venues are in Brooklyn).?? - Liz Berg from WFMU (<a href=""http://www.wfmu.org/playlists/shows/28775"">playlist/archive</a>)</p>",5725,Liz Berg,Live at WFMU on Liz Berg's Show on 9/29/2008,6,Radio Program,http://freemusicarchive.org/music/Antiguo_Automata_Mexicano/Live_at_WFMU_on_Liz_Bergs_Show_on_9292008/,Antiguo Automata Mexicano,http://freemusicarchive.org/music/Antiguo_Automata_Mexicano/,[]
982,1,2008,2008,Bil Bowen,0,Live_at_WFMU_on_Rob_Weisbergs_Show_on_9272008,https://freemusicarchive.org/file/images/albums/Electric_Kulintang_-_Live_at_WFMU_on_Rob_Weisbergs_Show_on_9272008_-_2009113012401384.jpg,"[{'image_id': '174', 'user_id': None, 'artist_id': None, 'album_id': '982', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Electric_Kulintang_-_Live_at_WFMU_on_Rob_Weisbergs_Show_on_9272008_-_2009113012401384.jpg', 'image_title': ""Album Image: Electric Kulintang - Live at WFMU on Rob Weisberg's Show on 9/27/2008"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">As Electric Kulintang (EK), multi-talented percussionists Susie Ibarra and Roberto Rodriguez explore Susie's Filipino roots. Kulintang is a melodic/percussive tradition from the Philippines with some similarity to Indonesian gamelan. EK's music re-imagines kulintang. It's experimental and electronic, but there are also strong connections to the roots.</span></p>
<p><span style=""font-family: Verdana,Geneva,Arial; font-size: xx-small;"">On this show, Susie gives us some background on the tradition as well as how EK uses it as a springboard for something entirely new and original. And she and Roberto play a few short unplugged live improvs. We also hear a recorded excerpt from the yet-to-be-released piece War Horses, one of several collaborations EK has undertaken with poets. And we hear field recordings Susie and Roberto recently made in the far reaches of the Phillipines in conjunction with an ambitious work-in-progress: a film about an endangered indigenous eagle, and similarly endangered musical and cultural traditions in the Phillipines. (http://www.wfmu.org/playlists/shows/28758)</span></p>",3596,,Live at WFMU on Rob Weisberg's Show on 9/27/2008,3,Radio Program,http://freemusicarchive.org/music/Electric_Kulintang/Live_at_WFMU_on_Rob_Weisbergs_Show_on_9272008/,Electric Kulintang,http://freemusicarchive.org/music/Electric_Kulintang/,[]
984,0,2008,2008,,0,Live_at_WFMU_on_Pseus_Show_on_1032008,https://freemusicarchive.org/file/images/albums/Doug_Gillard_-_Live_at_WFMU_on_Pseus_Show_on_1032008_-_2009113012335696.jpg,"[{'image_id': '185', 'user_id': None, 'artist_id': None, 'album_id': '984', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Doug_Gillard_-_Live_at_WFMU_on_Pseus_Show_on_1032008_-_2009113012335696.jpg', 'image_title': ""Album Image: Doug Gillard  - Live at WFMU on Pseu's Show on 10/3/2008"", 'image_caption': None, 'image_copyright': None, 'image_source': None, 'image_order': '0'}]","<p>Unstoppable indie guitar crackerjack <strong><a href=""http://www.myspace.com/douggillard"">Doug Gillard</a></strong> sat in on <a href=""http://wfmu.org/playlists/HK"">Pseu Braun's program</a> to shoot the f-sharp and enthrall the listenership with a few acoustic versions of songs off his brand new release, <a href=""http://3.bp.blogspot.com/_sl1IXQzxnSs/SS3kHWRKj7I/AAAAAAAAAf8/FtzDhmi5iF8/s1600-h/CFRcover.bmp""><em>Call From Restricted</em></a><em>, </em><a href=""http://www.itunes.com/"">available now on itunes</a>.</p><p>(<a title=""http://www.wfmu.org/playlists/shows/28828"" href=""http://www.wfmu.org/playlists/shows/28828"">WFMU Playlist &amp; Streaming Archive</a> for this show)<br /></p>",501,Pseu Braun,Live at WFMU on Pseu's Show on 10/3/2008,0,Radio Program,http://freemusicarchive.org/music/Doug_Gillard/Live_at_WFMU_on_Pseus_Show_on_1032008/,Doug Gillard,http://freemusicarchive.org/music/Doug_Gillard/,[]
987,0,2008,2008,Jason Sigal with Adrian Caballero,0,Live_at_WFMU_on_Talks_Cheap_10142008,https://freemusicarchive.org/file/images/albums/Chandeliers_-_Live_at_WFMU_on_Talks_Cheap_10142008_-_2009113012116955.jpg,"[{'image_id': '411', 'user_id': None, 'artist_id': None, 'album_id': '987', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Chandeliers_-_Live_at_WFMU_on_Talks_Cheap_10142008_-_2009113012116955.jpg', 'image_title': 'Chandeliers Live at WFMU 2008', 'image_caption': 'Chandeliers Live at WFMU 2008', 'image_copyright': 'cc jason sigal', 'image_source': 'WFMU', 'image_order': '0'}]","<p>Image: Chris Kalis (yellow), Dan Jugle (bottom right), Scott McGaughey (top right), Harry Brenner (drums)</p>",2603,Jason Sigal,Live at WFMU on Talk's Cheap 10/14/2008,7,Live Performance,http://freemusicarchive.org/music/Chandeliers/Live_at_WFMU_on_Talks_Cheap_10142008/,Chandeliers,http://freemusicarchive.org/music/Chandeliers/,[]
1070,0,2008,2007,Glenn Luttman,0,Live_at_WFMU_on_Liz_Bergs_Show_on_6252007,https://freemusicarchive.org/img/generic/album-default-radio.png,"[{'image_id': '244', 'image_file': 'https://freemusicarchive.org/file/images/artists/Nalle_-_2009113015240675.jpg', 'image_title': 'Artist Image: Nalle', 'image_caption': None, 'image_copyright': None, 'image_source': None}]","<p><a href=""https://wfmu.org/playlists/shows/23633"">Archive</a></p>",708,,Live at WFMU on Liz Berg's Show on 6/25/2007,1,Radio Program,http://freemusicarchive.org/music/Blanketship/Live_at_WFMU_on_Liz_Bergs_Show_on_6252007/,Blanketship,http://freemusicarchive.org/music/Blanketship/,[]
1112,1,2008,2006,Bil Bowen,0,Live_at_WFMU_on_Brian_Turners_Show_on_12122006,https://freemusicarchive.org/img/generic/album-default-radio.png,[],"<p><span>Get your healthy dose of damaged psychedelic punk madness today: Clockcleaner are here to do just what their name says, evoking an evil crap-storm cloud of your fave sludge (early Butthole Surfers, Flipper, Drunks With Guns) with some lobe-tickle elements from other disparate sources (some claim to hear both Brainbombs AND Ratt riffs in there somewhere). What could be better to prep you for the holidays? </span></p><p><span><a href=""http://myspace.com/clockcleaner"">http://www.myspace.com/clockcleaner</a> for more info on the band Engineered by Nigel the Git (on loan from the Paul Stanley solo tour) until he got in a fight with Clockcleaner over trying to make them sound like 80s funk metal. At least I finally learned how to engineer after this.</span></p><p><span>Songs: Vomiting Mirrors / Missing Dick / New Slow / Deaf Man Talking / Black Baby / Divine Karen (Breeders/Clockcleaner) / Early Man </span></p><p>-Brian Turner 2006<span> (<a href=""http://www.wfmu.org/playlists/shows/21379"">WFMU Playlist / Archive</a></span>)</p>",2721,,Live at WFMU on Brian Turner's Show on 12/12/2006,5,Radio Program,http://freemusicarchive.org/music/Clockcleaner/Live_at_WFMU_on_Brian_Turners_Show_on_12122006/,Clockcleaner,http://freemusicarchive.org/music/Clockcleaner/,[]
1141,0,2008,2003,Jason Engel,2,Live_at_WFMU_on_OCDJs_Show_on_7232003_1615,https://freemusicarchive.org/file/images/albums/Dan_Deacon_-_Live_at_WFMU_on_OCDJs_Show_on_7232003_-_2009113012241901.jpg,"[{'image_id': '203', 'user_id': None, 'artist_id': None, 'album_id': '1141', 'curator_id': None, 'image_file': 'https://freemusicarchive.org/file/images/albums/Dan_Deacon_-_Live_at_WFMU_on_OCDJs_Show_on_7232003_-_2009113012241901.jpg', 'image_title': ""Album Image: Dan Deacon  - Live at WFMU on OCDJ's Show on 7/23/2003"", 'image_caption': 'Dan Deacon (photo by Gwazda)', 'image_copyright': 'http://en.wikipedia.org/wiki/User:Gwazda', 'image_source': 'http://en.wikipedia.org/wiki/File:Dandeacon3.jpg', 'image_order': '0'}]","<p>Dan Deacon from Purchase, NY came down with some friends (the lone wolf vocal group) and rocked an amazing two hour and forty five minute set. Material was released on cdr by Deacon in 04.</p>
<p><br /> http://www.wfmu.org/playlists/shows/8290</p>",35157,OCDJ,Live at WFMU on OCDJ's Show on 7/23/2003,20,Radio Program,http://freemusicarchive.org/music/Dan_Deacon/Live_at_WFMU_on_OCDJs_Show_on_7232003_1615/,Dan Deacon,http://freemusicarchive.org/music/Dan_Deacon/,[]
1159,0,2008,2006,Charles Maggio,0,Live_at_WFMU_on_Pat_Duncans_Show_on_3232006,https://freemusicarchive.org/img/generic/album-default-radio.png,[],"<p>From Baltimore, a band you just have to see live</p><p><br /></p><p>(<a href=""http://www.wfmu.org/playlists/shows/18462"">WFMU Playlist &amp; Streaming Archive</a>)<br /></p>",883,Pat Duncan,Live at WFMU on Pat Duncan's Show on 3/23/2006,0,Radio Program,http://freemusicarchive.org/music/Double_Dagger/Live_at_WFMU_on_Pat_Duncans_Show_on_3232006/,Double Dagger,http://freemusicarchive.org/music/Double_Dagger/,[]
1515,0,2008,1998,,0,Live_at_WFMU_on_Storks_show_9131998,https://freemusicarchive.org/img/generic/album-default-radio.png,[],"<p>Released in 2006 by Troniks, Groundfault, and RRR as part of the ""California"" 10xLP set. Solid Eye is Rick Potts, Steve Thomsen and Joseph Hammer<br /></p>",167,Stork,Live at WFMU on Stork's show 9/13/1998,0,Radio Program,http://freemusicarchive.org/music/Solid_Eye/Live_at_WFMU_on_Storks_show_9131998/,Solid Eye,http://freemusicarchive.org/music/Solid_Eye/,[]
